"HasName","Weekday","OutcomeType","OutcomeSubtype","AnimalType","SexUponOutcome","DaysUponOutcome","Breed","Color1","Color2","IsMixedColor"
"false",6,"Died","In Kennel","Cat","intactfemale",30,"mixed","bluetabby","white","true"
"true",2,"Transfer","Partner","Cat","spayedfemale",365,"mixed","calico",,"false"
"false",6,"Transfer","SCRP","Cat","intactmale",60,"mixed","orangetabby",,"false"
"false",0,"Transfer","SCRP","Cat","unknown",180,"mixed","browntabby","white","true"
"true",3,"Transfer","Partner","Cat","intactmale",30,"mixed","black",,"false"
"false",1,"Transfer","Partner","Cat","intactfemale",730,"mixed","torbie",,"false"
"true",1,"Return_to_owner",,"Dog","intactmale",3650,"mixed","yellow",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",1095,"miniaturepoodle","white",,"false"
"false",4,"Return_to_owner",,"Dog","intactmale",30,"mixed","brownbrindle","white","true"
"false",0,"Euthanasia","Suffering","Cat","intactmale",730,"mixed","graytabby",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"false",4,"Transfer","Partner","Cat","intactmale",28,"mixed","orangetabby",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",270,"mixed","tricolor","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","sable",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",120,"mixed","black","brown","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","blackbrindle","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","brownbrindle",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",730,"chihuahuashorthair","tan",,"false"
"true",4,"Adoption",,"Dog","neuteredmale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",1,"Return_to_owner",,"Dog","spayedfemale",2920,"mixed","buff",,"false"
"true",5,"Adoption",,"Cat","neuteredmale",365,"mixed","blue",,"false"
"true",0,"Transfer","SCRP","Cat","neuteredmale",730,"mixed","orangetabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",365,"mixed","brown",,"false"
"true",2,"Return_to_owner",,"Cat","spayedfemale",3650,"mixed","lynxpoint",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",60,"mixed","white",,"false"
"false",2,"Transfer","Partner","Cat","intactmale",60,"mixed","black",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","sealpoint",,"false"
"true",4,"Adoption",,"Dog","spayedfemale",730,"mixed","brown",,"false"
"true",5,"Transfer","Partner","Dog","intactfemale",1095,"mixed","tan","white","true"
"false",1,"Transfer","Partner","Cat","intactmale",28,"mixed","bluetabby",,"false"
"false",4,"Transfer","Partner","Cat","spayedfemale",2555,"mixed","white",,"false"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",60,"mixed","black","tan","true"
"false",3,"Died","In Kennel","Cat","intactmale",60,"mixed","browntabby","white","true"
"false",3,"Adoption",,"Dog","neuteredmale",1460,"mixed","gray",,"false"
"true",3,"Transfer","Partner","Cat","spayedfemale",730,"mixed","blue","white","true"
"true",1,"Euthanasia","Suffering","Dog","spayedfemale",1825,"mixed","tan",,"false"
"false",6,"Adoption","Foster","Cat","spayedfemale",90,"mixed","calico",,"false"
"false",6,"Transfer","SCRP","Cat","unknown",730,"mixed","black",,"false"
"true",4,"Adoption",,"Dog","spayedfemale",120,"mixed","cream","white","true"
"true",5,"Adoption","Foster","Cat","spayedfemale",90,"mixed","torbie",,"false"
"true",3,"Euthanasia","Aggressive","Dog","intactfemale",180,"mixed","blue",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",300,"mixed","browntabby",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",730,"englishshepherd","black","brown","true"
"true",6,"Adoption","Offsite","Dog","spayedfemale",240,"mixed","brown",,"false"
"false",6,"Transfer","Partner","Cat","intactfemale",21,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"false",6,"Adoption",,"Dog","neuteredmale",365,"mixed","tan",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","buff","red","true"
"true",0,"Transfer","Partner","Dog","spayedfemale",300,"mixed","sable","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","brown",,"false"
"false",5,"Transfer","Partner","Dog","spayedfemale",2190,"mixed","black","tan","true"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","brownmerle",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",730,"mixed","black",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",60,"mixed","sable",,"false"
"true",5,"Adoption","Foster","Dog","spayedfemale",1095,"mixed","tricolor",,"false"
"false",1,"Transfer","Partner","Dog","intactmale",28,"mixed","brown",,"false"
"false",3,"Transfer","SCRP","Cat","intactfemale",180,"mixed","browntabby",,"false"
"true",6,"Transfer","Partner","Cat","spayedfemale",150,"mixed","creamtabby",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",240,"mixed","black","white","true"
"false",0,"Transfer","SCRP","Cat","unknown",365,"mixed","orangetabby",,"false"
"false",3,"Adoption",,"Dog","neuteredmale",180,"mixed","black","brownbrindle","true"
"false",6,"Adoption",,"Cat","spayedfemale",60,"mixed","torbie","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",330,"mixed","cream",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","tan","white","true"
"false",2,"Euthanasia","Suffering","Dog","intactmale",2920,"mixed","white",,"false"
"true",6,"Transfer","Partner","Dog","neuteredmale",730,"mixed","brown","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","black","cream","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",1825,"mixed","sable","white","true"
"true",3,"Transfer","Partner","Cat","neuteredmale",1095,"mixed","black","white","true"
"true",2,"Adoption",,"Cat","spayedfemale",240,"mixed","tortie",,"false"
"true",6,"Adoption",,"Cat","spayedfemale",365,"mixed","torbie","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","red","white","true"
"true",4,"Transfer","Partner","Dog","intactfemale",1095,"mixed","blue","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",2920,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",730,"germanshepherd","black","brown","true"
"false",1,"Return_to_owner",,"Dog","neuteredmale",2920,"mixed","black","white","true"
"true",3,"Transfer","Partner","Cat","intactfemale",5110,"mixed","lynxpoint",,"false"
"true",1,"Adoption",,"Cat","spayedfemale",1095,"mixed","black","silver","true"
"false",5,"Transfer","Partner","Cat","intactmale",7,"mixed","blue","white","true"
"true",5,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",3285,"mixed","gray","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",730,"rottweiler","black","brown","true"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","chocolate","white","true"
"true",4,"Adoption","Foster","Cat","neuteredmale",60,"mixed","black","white","true"
"true",2,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","black","tan","true"
"false",1,"Transfer","Partner","Cat","intactmale",21,"mixed","orangetabby","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",730,"mixed","brownbrindle",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",4015,"mixed","tricolor",,"false"
"true",3,"Adoption",,"Dog","spayedfemale",2555,"maltese","white",,"false"
"false",0,"Transfer","Partner","Cat","intactmale",21,"mixed","bluetabby",,"false"
"false",3,"Euthanasia","Suffering","Cat","neuteredmale",3285,"mixed","orangetabby",,"false"
"false",5,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",1095,"mixed","red","white","true"
"true",5,"Return_to_owner",,"Dog","intactfemale",730,"mixed","white",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",21,"mixed","blacktabby",,"false"
"true",1,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","black",,"false"
"true",4,"Adoption",,"Dog","neuteredmale",365,"mixed","red","white","true"
"true",0,"Transfer","Partner","Dog","neuteredmale",730,"mixed","brownbrindle","white","true"
"false",5,"Transfer","Partner","Cat","intactfemale",14,"mixed","calico","white","true"
"true",3,"Adoption","Foster","Dog","neuteredmale",1460,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Cat","spayedfemale",365,"mixed","browntabby",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","black",,"false"
"false",3,"Transfer","Partner","Cat","intactfemale",21,"mixed","bluetabby",,"false"
"false",2,"Transfer","SCRP","Cat","unknown",730,"mixed","orangetabby","white","true"
"false",6,"Adoption",,"Dog","spayedfemale",730,"mixed","black","tan","true"
"true",3,"Adoption",,"Dog","neuteredmale",210,"mixed","tan","white","true"
"true",3,"Adoption",,"Cat","spayedfemale",2920,"mixed","tortie",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",120,"mixed","browntabby",,"false"
"true",0,"Transfer","Partner","Dog","intactfemale",14,"mixed","brown",,"false"
"false",2,"Transfer","SCRP","Cat","intactfemale",730,"mixed","bluetabby",,"false"
"false",4,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby","white","true"
"true",5,"Return_to_owner",,"Dog","intactmale",365,"mixed","tan","white","true"
"false",6,"Return_to_owner",,"Dog","intactmale",365,"mixed","black","brown","true"
"true",4,"Adoption",,"Dog","spayedfemale",1460,"mixed","black",,"false"
"true",3,"Adoption",,"Dog","spayedfemale",120,"mixed","red","white","true"
"true",5,"Euthanasia","Aggressive","Dog","neuteredmale",2920,"mixed","black","brown","true"
"false",0,"Transfer","Partner","Cat","unknown",21,"mixed","browntabby",,"false"
"false",5,"Transfer","Partner","Cat","intactfemale",21,"mixed","calico",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"false",0,"Transfer","SCRP","Cat","intactmale",180,"mixed","browntabby","white","true"
"true",5,"Transfer","Partner","Dog","intactfemale",730,"mixed","red","white","true"
"true",3,"Euthanasia","Aggressive","Dog","neuteredmale",1095,"mixed","black","tan","true"
"true",1,"Transfer","Partner","Dog","neuteredmale",730,"mixed","red",,"false"
"true",5,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","black","brown","true"
"true",3,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","bluemerle","true"
"true",6,"Transfer","Partner","Dog","intactmale",1460,"mixed","brown","white","true"
"false",2,"Transfer","Partner","Cat","intactmale",6,"mixed","orangetabby",,"false"
"false",3,"Adoption",,"Dog","neuteredmale",60,"mixed","tan","white","true"
"false",2,"Transfer","Partner","Dog","intactmale",365,"mixed","black","brown","true"
"true",4,"Return_to_owner",,"Cat","neuteredmale",730,"mixed","black",,"false"
"false",1,"Transfer","SCRP","Cat","intactmale",365,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",90,"mixed","red","white","true"
"true",6,"Adoption",,"Cat","neuteredmale",365,"mixed","orangetabby",,"false"
"false",0,"Adoption",,"Dog","neuteredmale",730,"mixed","sable","white","true"
"true",2,"Adoption","Foster","Cat","spayedfemale",60,"mixed","orangetabby",,"false"
"true",6,"Adoption","Foster","Cat","spayedfemale",90,"mixed","creamtabby","white","true"
"false",6,"Transfer","Partner","Cat","intactmale",3,"mixed","blue",,"false"
"false",6,"Transfer","Partner","Cat","intactmale",21,"mixed","blue","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",60,"mixed","tan","white","true"
"true",0,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",5,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"false",2,"Adoption","Foster","Cat","neuteredmale",150,"mixed","lynxpoint",,"false"
"true",3,"Adoption","Foster","Dog","neuteredmale",30,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",1460,"mixed","brown",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",4380,"mixed","black",,"false"
"true",6,"Adoption","Offsite","Dog","neuteredmale",730,"mixed","tan","tricolor","true"
"true",5,"Transfer","Partner","Dog","neuteredmale",2190,"rottweiler","black","tan","true"
"true",3,"Transfer","Partner","Dog","neuteredmale",730,"mixed","black",,"false"
"false",4,"Euthanasia","Suffering","Cat","neuteredmale",2920,"mixed","black","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",300,"mixed","cream",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","tan","white","true"
"true",2,"Transfer","Partner","Cat","neuteredmale",300,"mixed","browntabby","white","true"
"false",1,"Euthanasia","Suffering","Cat","neuteredmale",3650,"mixed","black","white","true"
"false",2,"Adoption","Foster","Dog","neuteredmale",30,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","tan","white","true"
"true",6,"Adoption","Foster","Dog","neuteredmale",60,"mixed","tan",,"false"
"true",0,"Euthanasia","Rabies Risk","Dog","intactfemale",365,"mixed","tan","white","true"
"true",6,"Adoption",,"Cat","spayedfemale",1095,"mixed","browntabby",,"false"
"false",6,"Transfer","Partner","Cat","unknown",14,"mixed","black",,"false"
"true",4,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","black",,"false"
"false",6,"Transfer","Partner","Dog","intactmale",30,"mixed","blackbrindle","white","true"
"true",1,"Adoption",,"Cat","intactmale",30,"mixed","flamepoint",,"false"
"true",6,"Return_to_owner",,"Cat","spayedfemale",1095,"mixed","black",,"false"
"true",2,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"false",1,"Adoption","Foster","Dog","spayedfemale",60,"mixed","brown","white","true"
"true",6,"Adoption",,"Cat","spayedfemale",210,"mixed","tortie","white","true"
"false",5,"Adoption","Foster","Cat","spayedfemale",60,"mixed","black","white","true"
"false",3,"Adoption",,"Dog","spayedfemale",60,"mixed","brownmerle","white","true"
"false",1,"Transfer","SCRP","Cat","intactfemale",150,"mixed","black","white","true"
"false",2,"Transfer","SCRP","Cat","intactmale",150,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",365,"mixed","black",,"false"
"true",0,"Adoption","Offsite","Dog","neuteredmale",1825,"mixed","cream",,"false"
"true",6,"Transfer","Partner","Cat","neuteredmale",365,"mixed","creamtabby",,"false"
"false",4,"Euthanasia","Suffering","Cat","intactfemale",180,"mixed","browntabby","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",180,"mixed","black","brown","true"
"true",6,"Adoption",,"Dog","neuteredmale",300,"mixed","black","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",150,"mixed","brown","white","true"
"false",3,"Transfer","Partner","Cat","intactmale",2,"mixed","blue","white","true"
"true",1,"Transfer","Partner","Dog","neuteredmale",1460,"mixed","brown",,"false"
"true",1,"Adoption",,"Cat","spayedfemale",30,"mixed","torbie",,"false"
"true",1,"Return_to_owner",,"Dog","neuteredmale",2190,"mixed","gold",,"false"
"true",5,"Transfer","Partner","Cat","intactfemale",30,"mixed","browntabby",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","black","tan","true"
"true",2,"Adoption",,"Dog","neuteredmale",150,"mixed","black","white","true"
"false",0,"Transfer","Partner","Cat","unknown",14,"mixed","browntabby","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","black","brown","true"
"true",1,"Adoption",,"Cat","spayedfemale",60,"mixed","black","white","true"
"true",3,"Adoption",,"Cat","neuteredmale",90,"mixed","bluetabby","white","true"
"true",0,"Adoption",,"Cat","intactmale",90,"mixed","browntabby","white","true"
"false",5,"Transfer","Partner","Dog","intactmale",60,"mixed","black","white","true"
"false",0,"Adoption",,"Dog","spayedfemale",365,"mixed","tricolor","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",90,"mixed","brown","white","true"
"true",5,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","black","brown","true"
"false",3,"Transfer","Partner","Cat","intactfemale",3,"mixed","blue","white","true"
"false",3,"Transfer","Partner","Cat","intactmale",21,"mixed","browntabby","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",365,"mixed","white",,"false"
"true",6,"Transfer","SCRP","Cat","intactmale",1095,"mixed","black",,"false"
"false",6,"Transfer","Partner","Cat","intactfemale",2,"mixed","torbie",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","black","tan","true"
"true",2,"Return_to_owner",,"Dog","intactmale",730,"mixed","tan","white","true"
"false",1,"Adoption",,"Dog","spayedfemale",730,"mixed","silver","tan","true"
"true",2,"Transfer","Partner","Dog","intactmale",60,"mixed","black","white","true"
"true",6,"Adoption","Foster","Cat","spayedfemale",90,"mixed","black",,"false"
"false",3,"Adoption",,"Cat","neuteredmale",90,"mixed","creamtabby",,"false"
"true",0,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","brown","white","true"
"true",2,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Cat","neuteredmale",2555,"mixed","orangetabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",330,"mixed","sable","tan","true"
"false",2,"Adoption",,"Dog","spayedfemale",150,"mixed","black","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",730,"mixed","black","brown","true"
"false",4,"Transfer","SCRP","Cat","spayedfemale",120,"mixed","black",,"false"
"false",0,"Transfer","Partner","Dog","spayedfemale",3650,"mixed","black","tan","true"
"true",5,"Adoption",,"Dog","neuteredmale",730,"mixed","black","white","true"
"true",4,"Adoption",,"Dog","neuteredmale",2920,"mixed","chocolate","tan","true"
